partido,campoId,local,visitante,resultado,fecha,deporte,wdDeporte,deporte_descripcion,deporte_imagen
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_13_5,https://example.org/partidos/campo/1638,PEPUDOS,LOCAL'S OLD GLORYS,4-1,2015-02-08,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_10_2,https://example.org/partidos/campo/41,PEPUDOS,MARISCOS RECIO,4-2,2015-01-11,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_3_3,https://example.org/partidos/campo/1629,PEPUDOS,JUGONES,2-2,2014-10-26,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_6_1,https://example.org/partidos/campo/40,PEPUDOS,BEBERTON 3.0,4-2,2014-11-23,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_16_4,https://example.org/partidos/campo/1637,PEPUDOS,MILAN CHUPAO,1-2,2015-03-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_8_3,https://example.org/partidos/campo/1637,PEPUDOS,ATLETICO TSUNAMY,7-1,2014-12-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_14_4,https://example.org/partidos/campo/40,PEPUDOS,FULL TERRIER,4-1,2015-02-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_360_3_4,https://example.org/partidos/campo/1,GMS SIGMA,BDV GRANSOLAR,2-0,2014-11-02,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_360_5_2,https://example.org/partidos/campo/1,GMS SIGMA,CROSS FIRE,1-2,2014-11-23,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_749_4_3,https://example.org/partidos/campo/700,GMS SIGMA,BDV GRANSOLAR,0-2,2015-03-01,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_360_10_6,https://example.org/partidos/campo/2122,GMS SIGMA,INDUVOLEY,0-2,2015-01-18,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_360_1_5,https://example.org/partidos/campo/700,GMS SIGMA,R.C. ASUNCION,2-0,2014-10-19,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_749_2_4,https://example.org/partidos/campo/26,GMS SIGMA,GMS OMEGA,0-2,2015-02-15,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_749_6_2,https://example.org/partidos/campo/1,GMS SIGMA,GMS EPSILON,2-1,2015-03-15,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_360_4_1,https://example.org/partidos/campo/1868,GMS SIGMA,FMDS,2-0,2014-11-16,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_volleyball_360_9_5,https://example.org/partidos/campo/700,GMS SIGMA,PARANINFO,2-0,2015-01-11,volleyball,http://www.wikidata.org/entity/Q1734,deporte colectivo donde dos equipos compiten por pasar la pelota al campo del rival,http://commons.wikimedia.org/wiki/Special:FilePath/Triple%20block%20%28Serbia%20vs%20China%2C%20Grand%20Prix%202017%29.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_8_3,https://example.org/partidos/campo/503,MARQUESES,BUSCAPLEITOS,2-4,2014-12-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_18_1,https://example.org/partidos/campo/503,MARQUESES,CHAMB.SOTO 90,1-0,2015-03-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_2_2,https://example.org/partidos/campo/503,MARQUESES,MAS JALEO,6-0,2014-10-19,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_14_4,https://example.org/partidos/campo/503,MARQUESES,BALONES A WILL,1-3,2015-02-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_16_4,https://example.org/partidos/campo/503,MARQUESES,HANGOVER 93,3-1,2015-03-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_13_5,https://example.org/partidos/campo/503,MARQUESES,REVERSITOS,1-2,2015-02-08,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_3_3,https://example.org/partidos/campo/503,MARQUESES,CELTIC FC,5-5,2014-10-26,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_10_2,https://example.org/partidos/campo/503,MARQUESES,ETILIQUE,2-10,2015-01-11,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_26_6_1,https://example.org/partidos/campo/503,MARQUESES,JUTEKS FC,5-4,2014-11-23,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_641_1_2,https://example.org/partidos/campo/8,SAN BENITO,COLEGIO ELFO,20-18,2014-11-15,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_641_4_1,https://example.org/partidos/campo/8,SAN BENITO,"PADRE MANYANET ""A""",28-24,2014-12-11,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_771_5_1,https://example.org/partidos/campo/8,SAN BENITO,A.D.C. FILIPENSES B,23-11,2015-04-18,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_771_3_3,https://example.org/partidos/campo/1626,SAN BENITO,"PADRE MANYANET ""A""",25-43,2015-03-21,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_641_8_4,https://example.org/partidos/campo/1657,SAN BENITO,A.D.C. FILIPENSES A,19-22,2015-02-07,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_648_13_5,https://example.org/partidos/campo/1768,N.S. DELICIAS,SESI-AMIDECU,0-0,2015-03-07,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_648_2_2,https://example.org/partidos/campo/1768,N.S. DELICIAS,E F M GALLUR B,0-0,2014-11-22,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_648_3_3,https://example.org/partidos/campo/1768,N.S. DELICIAS,DRAGONES DE LAVAPIES-A,0-0,2014-11-29,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_648_16_4,https://example.org/partidos/campo/1768,N.S. DELICIAS,SALESIANOS SAN MIGUEL B,0-0,2015-04-18,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_648_8_3,https://example.org/partidos/campo/1768,N.S. DELICIAS,SALESIANOS SAN MIGUEL A,0-0,2015-01-31,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_648_6_1,https://example.org/partidos/campo/1768,N.S. DELICIAS,INTER PROMESAS,0-0,2015-01-17,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_648_14_4,https://example.org/partidos/campo/1768,N.S. DELICIAS,E F M GALLUR A,0-0,2015-03-21,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_648_10_2,https://example.org/partidos/campo/1596,N.S. DELICIAS,DUET FIT,0-0,2015-02-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_884_4_2,https://example.org/partidos/campo/221,CABEZAS FC,LAS VEGAS FC,1-0,2015-03-07,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_429_10_4,https://example.org/partidos/campo/221,CABEZAS FC,FEMARY,4-3,2015-01-10,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_429_4_5,https://example.org/partidos/campo/222,CABEZAS FC,SPONJAS A.D.C.,3-4,2014-11-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_429_6_5,https://example.org/partidos/campo/222,CABEZAS FC,STEAGUA DEL GRIFO,6-1,2014-11-22,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
